age,education,marital-status,relationship,sex,income
35,,Never-married,Other-relative,Male,<=50K
,11th,Separated,Unmarried,Male,<=50K
53,HS-grad,Married-civ-spouse,Husband,Male,
56,,Widowed,Not-in-family,Female,
35,HS-grad,,Unmarried,,<=50K
43,,Divorced,Unmarried,,
29,,Married-civ-spouse,Husband,,<=50K
29,HS-grad,Married-civ-spouse,Husband,Male,
27,,Never-married,,Female,<=50K
58,,,,Male,<=50K
64,HS-grad,Married-civ-spouse,Husband,,<=50K
53,,Married-civ-spouse,Wife,Female,<=50K
21,HS-grad,,,Female,<=50K
,,Divorced,Not-in-family,,<=50K
52,Doctorate,Married-civ-spouse,Husband,Male,>50K
38,,Never-married,Not-in-family,,<=50K
40,Some-college,Divorced,,Female,
,HS-grad,Married-civ-spouse,Husband,,<=50K
56,,Never-married,Not-in-family,Female,>50K
68,Doctorate,,Husband,Male,>50K
24,HS-grad,Never-married,Not-in-family,Male,
40,Prof-school,Married-civ-spouse,Husband,,>50K
,Prof-school,Married-civ-spouse,,,
38,Bachelors,Never-married,Not-in-family,Female,<=50K
,HS-grad,,Husband,Male,
18,,Never-married,Own-child,,
57,,Married-civ-spouse,Husband,Male,
49,HS-grad,Separated,Not-in-family,Female,
25,Some-college,Never-married,Own-child,,<=50K
52,Some-college,Divorced,Not-in-family,,<=50K
56,10th,Divorced,Not-in-family,,<=50K
26,Some-college,Never-married,Not-in-family,,
19,HS-grad,Never-married,Not-in-family,Female,
25,Bachelors,Never-married,Own-child,,
,,Married-civ-spouse,,,
21,HS-grad,Never-married,Other-relative,Male,
48,7th-8th,Married-civ-spouse,Husband,Male,<=50K
33,,Married-civ-spouse,Husband,Male,<=50K
31,HS-grad,,Own-child,,<=50K
26,HS-grad,,Unmarried,Male,<=50K
37,Bachelors,,Not-in-family,,<=50K
29,Some-college,Divorced,,Female,
20,Some-college,,Own-child,Male,<=50K
28,,Married-civ-spouse,Husband,,<=50K
49,HS-grad,Widowed,Unmarried,Female,
73,,Never-married,,,<=50K
49,Masters,Married-civ-spouse,Husband,Male,
51,Some-college,Married-civ-spouse,Wife,Female,>50K
,Some-college,Married-civ-spouse,,Male,
24,Assoc-voc,Never-married,Own-child,Female,
18,12th,Never-married,Own-child,,
41,,Married-civ-spouse,Husband,,
46,HS-grad,Married-civ-spouse,Husband,,
46,HS-grad,,,,
64,10th,Married-civ-spouse,Husband,Male,>50K
50,Prof-school,,Husband,,>50K
53,,Married-civ-spouse,Husband,Male,
21,,Never-married,,,
22,Some-college,Married-civ-spouse,Husband,,
37,,Divorced,Unmarried,,
39,Prof-school,Never-married,Not-in-family,,>50K
30,Bachelors,Married-civ-spouse,Husband,Male,<=50K
25,Bachelors,Never-married,Not-in-family,Male,
26,,Never-married,Unmarried,Female,<=50K
43,Bachelors,Never-married,Not-in-family,,<=50K
,,Widowed,Unmarried,Female,
27,HS-grad,Married-spouse-absent,,,<=50K
,10th,Married-civ-spouse,Husband,Male,>50K
20,,Never-married,Own-child,Male,<=50K
25,,Never-married,Not-in-family,,
28,Assoc-acdm,Separated,Not-in-family,Male,<=50K
29,Bachelors,Never-married,Not-in-family,,<=50K
60,11th,Married-civ-spouse,Husband,,>50K
37,,Married-civ-spouse,Wife,Female,
25,11th,,Own-child,Female,<=50K
27,,,Husband,,<=50K
50,,,,Male,
41,Some-college,Married-civ-spouse,Husband,,<=50K
46,,Married-civ-spouse,Husband,Male,<=50K
35,,Divorced,,,
21,Some-college,,Own-child,,<=50K
35,,Separated,Not-in-family,Female,
40,HS-grad,Never-married,Not-in-family,Male,
49,Bachelors,Married-civ-spouse,Husband,Male,>50K
29,Bachelors,Never-married,Not-in-family,Female,
43,Bachelors,Divorced,Unmarried,Female,<=50K
39,,Never-married,,,<=50K
,HS-grad,Never-married,Own-child,Male,
52,,Married-civ-spouse,Husband,Male,
25,,,Not-in-family,,<=50K
20,HS-grad,Never-married,Own-child,Female,
46,Some-college,Divorced,Unmarried,,<=50K
,Bachelors,Never-married,Not-in-family,Male,<=50K
29,Bachelors,,Other-relative,Male,
21,Some-college,Never-married,Own-child,,<=50K
37,Bachelors,Divorced,,Female,<=50K
43,HS-grad,Never-married,,,<=50K
19,HS-grad,Never-married,,,
47,HS-grad,Married-civ-spouse,,Male,<=50K
61,HS-grad,Married-civ-spouse,Husband,Male,
21,,Never-married,Not-in-family,Male,
35,,Married-civ-spouse,Husband,Male,
60,10th,Married-civ-spouse,Husband,Male,<=50K
27,,,Not-in-family,Female,<=50K
57,Bachelors,,Husband,,<=50K
56,,Married-civ-spouse,,,<=50K
27,,Never-married,Not-in-family,Female,<=50K
47,,Married-civ-spouse,Wife,Female,
19,HS-grad,Never-married,Not-in-family,Male,<=50K
28,,Divorced,,,
43,,Married-civ-spouse,Husband,,
63,Some-college,Divorced,Not-in-family,,
22,Some-college,Never-married,Own-child,Male,<=50K
25,HS-grad,Divorced,,,<=50K
35,HS-grad,Never-married,Own-child,Male,>50K
20,,Never-married,Own-child,,<=50K
48,10th,Married-civ-spouse,Husband,,
,Bachelors,Never-married,Not-in-family,Female,<=50K
31,Bachelors,,Husband,,>50K
20,HS-grad,Never-married,Own-child,,<=50K
57,,Married-civ-spouse,Husband,Male,
41,Assoc-voc,Married-civ-spouse,Wife,Female,
33,HS-grad,Divorced,Other-relative,Female,
27,Assoc-voc,Married-civ-spouse,,Male,<=50K
34,HS-grad,Married-civ-spouse,Husband,,>50K
22,10th,,Not-in-family,Male,<=50K
50,Assoc-acdm,Married-civ-spouse,Wife,,>50K
40,Bachelors,Married-civ-spouse,Husband,Male,>50K
37,HS-grad,Married-civ-spouse,Husband,,<=50K
,,,Not-in-family,,<=50K
53,Masters,,,Male,>50K
38,Some-college,Married-civ-spouse,Husband,,
,,Never-married,Not-in-family,Male,<=50K
51,HS-grad,Married-civ-spouse,Husband,Male,<=50K
22,12th,Never-married,Own-child,,<=50K
18,Some-college,Never-married,Own-child,Male,
41,11th,Married-civ-spouse,,,>50K
33,HS-grad,Never-married,Unmarried,,
33,,Never-married,,Female,
67,Some-college,Married-civ-spouse,,,<=50K
47,,,Husband,Male,>50K
24,,,Not-in-family,Male,
,7th-8th,,,Male,<=50K
29,HS-grad,Never-married,Unmarried,,
25,Assoc-voc,Never-married,,,<=50K
33,,Divorced,Not-in-family,Female,
,Bachelors,Married-civ-spouse,,,<=50K
31,Some-college,Married-civ-spouse,Husband,Male,>50K
32,Masters,,Husband,,<=50K
18,HS-grad,,,,<=50K
36,,,Unmarried,Female,<=50K
58,HS-grad,Widowed,,Female,<=50K
34,Masters,,Husband,Male,>50K
19,11th,,Not-in-family,Male,
21,,Never-married,Unmarried,Female,
36,HS-grad,,Not-in-family,Male,<=50K
37,,Married-civ-spouse,Wife,Female,>50K
43,,Married-civ-spouse,Wife,,
,Bachelors,Married-civ-spouse,Husband,Male,<=50K
48,Assoc-voc,Divorced,Not-in-family,,
43,,Divorced,Unmarried,Female,
,HS-grad,Never-married,Own-child,Male,
57,5th-6th,,Unmarried,,<=50K
37,Assoc-acdm,,Not-in-family,Female,<=50K
39,,Divorced,Unmarried,,<=50K
,Some-college,Married-civ-spouse,Husband,,>50K
27,,,,,<=50K
21,HS-grad,Never-married,Not-in-family,,<=50K
65,Some-college,Separated,Not-in-family,,
30,Some-college,Married-civ-spouse,Wife,Female,<=50K
22,9th,Never-married,Not-in-family,Female,
,Bachelors,Married-civ-spouse,Husband,Male,
25,,Separated,Own-child,,
,Assoc-voc,Married-civ-spouse,Wife,,
47,Assoc-voc,,,Male,>50K
23,,Never-married,Own-child,Male,<=50K
42,HS-grad,Married-civ-spouse,Husband,Male,>50K
,Some-college,Never-married,Not-in-family,,<=50K
55,,Married-civ-spouse,Husband,,>50K
24,Masters,Married-spouse-absent,,,<=50K
,Bachelors,Married-civ-spouse,,Male,
53,HS-grad,,Husband,Male,>50K
44,11th,,Unmarried,,
40,HS-grad,Separated,Unmarried,Female,<=50K
48,Some-college,Married-civ-spouse,Husband,Male,
26,,Separated,Unmarried,Female,
,,Never-married,Own-child,,<=50K
35,,Married-civ-spouse,Wife,Female,
20,Some-college,Never-married,,,<=50K
43,,Divorced,Not-in-family,Female,
37,HS-grad,Married-civ-spouse,Wife,Female,
30,HS-grad,Married-civ-spouse,Husband,Male,<=50K
41,HS-grad,Married-civ-spouse,,Male,
38,,Married-civ-spouse,Husband,,>50K
77,9th,Married-civ-spouse,Husband,Male,<=50K
42,,,Husband,Male,
20,,,Own-child,Male,
36,,Divorced,,Female,
32,Assoc-voc,Never-married,Other-relative,,<=50K
,Bachelors,,,,
25,Some-college,,Other-relative,Male,<=50K
40,Masters,Never-married,Not-in-family,,<=50K
,11th,Never-married,Own-child,,<=50K
,,,,Male,>50K
17,,,Own-child,Female,<=50K
,HS-grad,,,Female,<=50K
47,,Married-civ-spouse,Husband,Male,
24,,Separated,,,
58,7th-8th,Married-civ-spouse,Husband,Male,<=50K
29,,,Not-in-family,Male,<=50K
45,,,Wife,,>50K
30,12th,Married-civ-spouse,Husband,Male,
19,,Never-married,Own-child,,<=50K
59,,,Husband,Male,
47,7th-8th,Married-spouse-absent,Unmarried,Female,<=50K
41,Some-college,Married-civ-spouse,,Male,
28,Assoc-acdm,Never-married,Own-child,,<=50K
46,,Married-civ-spouse,Husband,Male,
40,Some-college,Married-civ-spouse,Husband,Male,<=50K
66,10th,Divorced,Not-in-family,Female,<=50K
30,Bachelors,,Not-in-family,,>50K
44,Some-college,Never-married,Own-child,Male,<=50K
58,,Married-civ-spouse,Husband,Male,>50K
21,,Never-married,Other-relative,,<=50K
59,9th,Widowed,Unmarried,Female,
35,Some-college,Married-civ-spouse,Husband,Male,<=50K
45,9th,Married-civ-spouse,Husband,,>50K
30,,Married-civ-spouse,,Male,<=50K
33,HS-grad,,Not-in-family,Male,
26,Some-college,Never-married,Not-in-family,Female,
48,,Separated,Unmarried,,
31,HS-grad,Never-married,Own-child,Female,
36,,Married-civ-spouse,,Male,<=50K
48,,,Unmarried,,<=50K
30,HS-grad,Married-civ-spouse,Husband,,<=50K
33,HS-grad,,,Male,>50K
19,9th,Never-married,Not-in-family,Female,<=50K
37,Assoc-acdm,Married-civ-spouse,Wife,Female,>50K
53,Bachelors,Married-civ-spouse,Husband,Male,>50K
18,Some-college,Never-married,,Female,
38,Some-college,,,,
34,Some-college,,Not-in-family,,
45,Bachelors,Married-civ-spouse,,,>50K
33,,Married-civ-spouse,Husband,Male,<=50K
35,Assoc-voc,Married-civ-spouse,,,<=50K
22,,Never-married,Own-child,Male,<=50K
35,HS-grad,Divorced,Unmarried,Female,
45,,,,Male,
17,,Never-married,Own-child,Male,<=50K
50,HS-grad,,,,<=50K
38,Bachelors,Married-civ-spouse,,Male,>50K
33,Some-college,Married-civ-spouse,Husband,Male,>50K
46,,Married-civ-spouse,Husband,Male,
25,,Never-married,Not-in-family,Female,
64,HS-grad,,Husband,,<=50K
62,Some-college,Married-civ-spouse,Husband,Male,<=50K
32,,Married-civ-spouse,Husband,,
,11th,Never-married,,Male,<=50K
61,HS-grad,Married-civ-spouse,,,<=50K
40,Doctorate,Never-married,Not-in-family,Female,
21,,Never-married,,Female,<=50K
39,,Married-civ-spouse,,,
35,Some-college,Married-civ-spouse,Husband,Male,
29,,,,Male,<=50K
27,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
20,Assoc-acdm,Never-married,Not-in-family,Female,
34,Some-college,Married-civ-spouse,Wife,Female,>50K
51,Masters,Never-married,Own-child,,
45,,Separated,,Female,
20,,Never-married,Own-child,Female,
,,Married-civ-spouse,Husband,Male,<=50K
29,HS-grad,,Own-child,,<=50K
56,Bachelors,,Husband,,
55,,Divorced,Not-in-family,Female,
26,,Never-married,Own-child,Male,
46,,Married-civ-spouse,Husband,Male,>50K
32,,,Husband,Male,<=50K
28,HS-grad,Married-civ-spouse,Husband,,<=50K
27,7th-8th,Never-married,Other-relative,,
23,9th,Married-spouse-absent,Not-in-family,,<=50K
59,10th,Married-civ-spouse,Husband,Male,
26,,Never-married,Other-relative,,<=50K
36,,Never-married,Not-in-family,,<=50K
18,,Never-married,Own-child,Female,
33,9th,Divorced,,Male,
60,Assoc-voc,,Wife,,>50K
40,,Divorced,Unmarried,,<=50K
48,,,Husband,Male,<=50K
27,10th,Married-civ-spouse,Husband,Male,<=50K
19,Some-college,Never-married,Own-child,Male,<=50K
38,Bachelors,Married-civ-spouse,Husband,Male,>50K
26,Some-college,Divorced,Not-in-family,Male,<=50K
45,Assoc-voc,Married-civ-spouse,Husband,,
20,,Never-married,Own-child,,
32,HS-grad,Divorced,Unmarried,Male,
22,,Never-married,Own-child,,<=50K
,,Never-married,Not-in-family,Male,<=50K
38,HS-grad,Never-married,,Female,<=50K
34,HS-grad,Married-civ-spouse,Husband,Male,
,1st-4th,,,Female,<=50K
39,Bachelors,Divorced,Not-in-family,,<=50K
79,,Widowed,Not-in-family,Female,
60,,Married-civ-spouse,Husband,,
24,,Never-married,Own-child,Male,
31,Some-college,Married-civ-spouse,Husband,Male,
,Bachelors,,Husband,Male,
23,HS-grad,,Other-relative,,<=50K
31,Some-college,Married-civ-spouse,,,<=50K
29,Bachelors,Married-civ-spouse,Husband,,>50K
22,Bachelors,Never-married,Own-child,,<=50K
69,,Widowed,Not-in-family,Female,
55,HS-grad,Divorced,Unmarried,Female,<=50K
43,,Divorced,Other-relative,Male,
23,,Never-married,Unmarried,,<=50K
29,HS-grad,Never-married,Unmarried,,<=50K
22,,,,Female,<=50K
22,Some-college,Never-married,Not-in-family,Male,<=50K
25,HS-grad,Married-civ-spouse,Husband,Male,
29,Some-college,Never-married,Own-child,Male,<=50K
25,Some-college,,Not-in-family,Male,
33,,,Not-in-family,,<=50K
33,,Never-married,,Male,>50K
31,Doctorate,Never-married,Not-in-family,,<=50K
30,Masters,Married-civ-spouse,Husband,Male,>50K
55,,Married-civ-spouse,Husband,,<=50K
36,,Never-married,Not-in-family,Male,<=50K
47,HS-grad,Widowed,Unmarried,Female,<=50K
,Bachelors,Never-married,Not-in-family,Male,
42,Masters,Married-civ-spouse,,Male,
51,Assoc-acdm,Divorced,,Male,<=50K
62,Bachelors,Divorced,Not-in-family,Female,<=50K
65,Some-college,Married-civ-spouse,,Male,>50K
23,Bachelors,Married-civ-spouse,Husband,Male,<=50K
60,HS-grad,,,,<=50K
47,7th-8th,Married-civ-spouse,Husband,,>50K
50,,,Unmarried,,<=50K
70,Bachelors,Married-civ-spouse,Husband,Male,<=50K
32,Bachelors,Married-civ-spouse,,Male,
37,,Married-civ-spouse,Husband,,<=50K
31,,,Unmarried,Male,>50K
,10th,Widowed,Unmarried,Female,<=50K
54,,Divorced,Not-in-family,,
32,,Married-civ-spouse,Husband,Male,
31,,Never-married,,Female,
31,,Divorced,Not-in-family,Male,>50K
65,,Divorced,Not-in-family,,
30,HS-grad,,,Male,
63,HS-grad,Married-civ-spouse,Husband,,
21,Some-college,Never-married,Own-child,Female,<=50K
,,Married-civ-spouse,Husband,Male,>50K
26,Some-college,Never-married,Not-in-family,Female,
18,,Never-married,Own-child,,
34,HS-grad,Married-civ-spouse,Husband,Male,<=50K
66,Some-college,Divorced,Other-relative,Female,
44,Some-college,Never-married,Own-child,,
30,Assoc-acdm,Never-married,Not-in-family,Female,<=50K
36,,Never-married,Own-child,Male,<=50K
31,Some-college,,Husband,,
22,,Never-married,Not-in-family,,
28,7th-8th,Divorced,Own-child,,<=50K
23,HS-grad,Never-married,Own-child,Male,
49,,Married-civ-spouse,Husband,Male,>50K
39,Bachelors,,Own-child,,<=50K
67,Bachelors,Married-civ-spouse,Husband,,>50K
19,,Never-married,Own-child,Male,<=50K
,,Married-civ-spouse,Husband,Male,>50K
25,,,Other-relative,Female,
24,HS-grad,,Own-child,Male,
46,HS-grad,Married-civ-spouse,Husband,Male,<=50K
37,,Married-civ-spouse,Husband,,<=50K
41,HS-grad,Married-civ-spouse,Husband,,<=50K
40,Some-college,Married-civ-spouse,Husband,Male,<=50K
44,,Divorced,Unmarried,Female,<=50K
32,HS-grad,Married-civ-spouse,,Male,
58,,Married-civ-spouse,Husband,,
48,,Married-civ-spouse,Husband,Male,
34,Bachelors,Married-civ-spouse,Husband,Male,
29,Assoc-voc,Never-married,Own-child,,
46,Bachelors,Married-civ-spouse,Husband,Male,>50K
36,HS-grad,Never-married,,,
59,Bachelors,Never-married,,Male,
29,12th,Married-civ-spouse,Husband,Male,
50,Masters,Never-married,Not-in-family,,
25,,,Husband,,
27,Assoc-acdm,,Not-in-family,Female,
48,HS-grad,,,,<=50K
51,Doctorate,Never-married,Not-in-family,Female,>50K
36,HS-grad,Divorced,Not-in-family,,
42,11th,,Unmarried,Male,>50K
49,Bachelors,,Husband,,
,,Never-married,Own-child,Male,<=50K
40,,Divorced,Not-in-family,,
26,Bachelors,Never-married,Not-in-family,,
69,HS-grad,Divorced,,Female,>50K
59,HS-grad,Married-civ-spouse,Husband,,<=50K
30,,Never-married,Own-child,,
31,,,Wife,,<=50K
,Bachelors,,Husband,,
,Bachelors,Never-married,Not-in-family,Female,
20,,Never-married,Own-child,,<=50K
56,Assoc-acdm,Divorced,Unmarried,Female,
24,,Married-civ-spouse,Husband,Male,<=50K
47,Bachelors,Divorced,,,<=50K
51,Bachelors,Never-married,,Male,<=50K
34,HS-grad,Married-civ-spouse,Husband,Male,
47,HS-grad,Divorced,Unmarried,,<=50K
47,,,Husband,Male,>50K
20,,Never-married,,Female,<=50K
34,HS-grad,Married-civ-spouse,,,>50K
31,,Divorced,Not-in-family,Female,<=50K
42,Assoc-voc,,Unmarried,Female,<=50K
52,,,,Male,
,,Widowed,,,
53,HS-grad,,Husband,,>50K
26,Some-college,Married-civ-spouse,Husband,,
81,Some-college,Divorced,Not-in-family,,
28,,Never-married,Unmarried,Female,<=50K
,,Divorced,Not-in-family,,
,HS-grad,Never-married,Not-in-family,,
31,10th,Married-civ-spouse,Husband,,<=50K
24,Assoc-voc,Never-married,Unmarried,Female,<=50K
20,HS-grad,Never-married,Unmarried,,
68,Some-college,Divorced,Other-relative,,<=50K
60,HS-grad,Separated,Not-in-family,,<=50K
37,Some-college,Married-civ-spouse,Husband,Male,<=50K
25,7th-8th,,Unmarried,Male,<=50K
36,HS-grad,Married-civ-spouse,Husband,,<=50K
45,Assoc-acdm,Married-civ-spouse,,,
34,,Married-civ-spouse,Husband,,
31,Bachelors,Separated,Not-in-family,,<=50K
47,Bachelors,Married-civ-spouse,,,
,HS-grad,Married-civ-spouse,Husband,Male,
75,,Married-civ-spouse,Husband,Male,<=50K
43,,Married-civ-spouse,Husband,Male,<=50K
18,HS-grad,Never-married,Own-child,Male,
25,Bachelors,Never-married,Not-in-family,Female,<=50K
,,,Own-child,,<=50K
32,HS-grad,Never-married,Not-in-family,,<=50K
,,,Husband,,<=50K
43,Some-college,Married-civ-spouse,Husband,Male,>50K
18,HS-grad,Never-married,Other-relative,,<=50K
41,Bachelors,Separated,Unmarried,Female,<=50K
48,HS-grad,Never-married,,,
35,,,Husband,,
41,,,Husband,Male,
23,HS-grad,,Own-child,Female,
32,Bachelors,Married-civ-spouse,Husband,,>50K
33,HS-grad,Never-married,Own-child,Male,<=50K
58,HS-grad,Married-civ-spouse,Husband,Male,
22,Some-college,Never-married,Other-relative,,<=50K
33,Some-college,Divorced,Not-in-family,,<=50K
,Prof-school,Married-civ-spouse,,,>50K
25,HS-grad,,Own-child,Female,
39,HS-grad,Married-civ-spouse,Husband,Male,>50K
35,Bachelors,Married-civ-spouse,Husband,,
50,,Married-civ-spouse,,Female,
49,Masters,Married-civ-spouse,Husband,Male,>50K
25,Bachelors,Never-married,Own-child,,
47,,Divorced,Unmarried,Female,
46,,,Wife,,>50K
42,Assoc-acdm,Divorced,Not-in-family,Male,<=50K
37,11th,Never-married,Not-in-family,Male,>50K
25,Bachelors,Never-married,Not-in-family,Male,
29,10th,Married-civ-spouse,Husband,Male,<=50K
26,,Never-married,,Male,
26,Some-college,Never-married,Unmarried,Female,<=50K
45,Bachelors,Married-civ-spouse,Husband,Male,>50K
34,,Separated,,,<=50K
33,Assoc-acdm,Never-married,,Female,
43,Bachelors,Married-civ-spouse,Husband,,
28,,Married-civ-spouse,,Male,
,Some-college,,Husband,Male,
21,,Never-married,Not-in-family,Female,
23,Assoc-acdm,Never-married,Own-child,,<=50K
30,HS-grad,Never-married,Not-in-family,Female,<=50K
46,,Married-civ-spouse,Husband,Male,
38,HS-grad,Never-married,Not-in-family,Male,<=50K
20,HS-grad,Never-married,Not-in-family,Male,
36,Bachelors,,,,
37,Prof-school,,,,>50K
44,Masters,,Not-in-family,,
33,HS-grad,Married-civ-spouse,Husband,Male,>50K
45,Bachelors,Never-married,,Male,<=50K
47,,Married-civ-spouse,Husband,,<=50K
54,,Married-civ-spouse,Husband,Male,
17,10th,Never-married,Own-child,Male,<=50K
43,HS-grad,Married-civ-spouse,Wife,Female,>50K
45,,Widowed,Not-in-family,Female,
37,,Never-married,Not-in-family,Female,
,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
55,,Widowed,Unmarried,Female,<=50K
41,,Married-civ-spouse,Husband,,<=50K
,Bachelors,Never-married,Own-child,Female,<=50K
38,Some-college,Never-married,Own-child,Female,<=50K
23,Bachelors,Never-married,Other-relative,,
35,HS-grad,Married-civ-spouse,Husband,Male,>50K
18,11th,Never-married,Own-child,Male,
,,Married-civ-spouse,Husband,,<=50K
25,Some-college,Never-married,Not-in-family,,<=50K
41,HS-grad,Married-civ-spouse,,,
23,Some-college,Never-married,Other-relative,Female,
41,HS-grad,Married-civ-spouse,Wife,Female,<=50K
26,Some-college,Married-civ-spouse,Husband,,<=50K
30,Some-college,,Not-in-family,,<=50K
,,Married-civ-spouse,Husband,Male,
35,HS-grad,Divorced,Unmarried,Female,
28,Bachelors,,,Male,
29,Some-college,,Unmarried,,
21,,Married-spouse-absent,Own-child,,<=50K
48,,Divorced,Not-in-family,Male,
44,HS-grad,Divorced,Unmarried,Male,
34,9th,Never-married,Own-child,Male,
19,HS-grad,Never-married,Own-child,,
32,,Divorced,Own-child,,>50K
31,Assoc-acdm,Separated,Unmarried,Female,<=50K
25,HS-grad,,Husband,,
47,,,,,
,11th,Widowed,Not-in-family,Female,<=50K
18,12th,Never-married,Own-child,Male,
31,,,Wife,Female,<=50K
28,,Married-civ-spouse,Own-child,,<=50K
